id,url_token,name,use_default_avatar,avatar_url,avatar_url_template,is_org,type,url,user_type,headline,gender,is_advertiser,vip_info,badge,badge_v2,is_following,is_followed,follower_count,answer_count,articles_count,is_realname
c02a7be97ec6198cf5e95a49b9ea91b9,hua-wei-yun-72,华为云,False,https://pic2.zhimg.com/v2-385c4d9045aa10439c65efc4a67ac135_l.jpg,https://pic1.zhimg.com/v2-385c4d9045aa10439c65efc4a67ac135.jpg,True,people,https://www.zhihu.com/api/v4/people/hua-wei-yun-72,organization,+智能，见未来,-1,False,"{'is_vip': False, 'rename_days': '60'}","[{'type': 'identity', 'description': '已认证的官方帐号'}]","{'title': '<a href=""https://www.zhihu.com/account/verification/intro"">已认证的官方帐号</a>', 'merged_badges': [{'type': 'identity', 'detail_type': 'identity', 'title': '认证', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">已认证的官方帐号</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': '', 'night_icon': ''}], 'detail_badges': [{'type': 'identity', 'detail_type': 'identity_org', 'title': '已认证的官方帐号', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">已认证的官方帐号</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': 'https://pic4.zhimg.com/v2-4c25640069cba2a8522b15a40af2fcb0_l.png', 'night_icon': 'https://pic3.zhimg.com/v2-2cc55359f0d302f7023f35f1cd965ad3_l.png'}], 'icon': '', 'night_icon': ''}",False,False,4261,99,605,True
32bfbb5d0dab5bc99a167f5297991547,yue-yangming,Harold Yue,False,https://pic4.zhimg.com/5d20f8f69_l.jpg,https://pic2.zhimg.com/5d20f8f69.jpg,False,people,https://www.zhihu.com/api/v4/people/yue-yangming,people,"坐标上海，方向认知神经,AI 带路党,自由主义者",1,False,"{'is_vip': False, 'rename_days': '60'}","[{'type': 'identity', 'description': '中国科学院大学 认知神经科学硕士'}]","{'title': '<a href=""https://www.zhihu.com/account/verification/intro"">中国科学院大学 认知神经科学硕士</a>', 'merged_badges': [{'type': 'identity', 'detail_type': 'identity', 'title': '认证', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">中国科学院大学 认知神经科学硕士</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': '', 'night_icon': ''}], 'detail_badges': [{'type': 'identity', 'detail_type': 'identity_people', 'title': '已认证的个人', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">中国科学院大学 认知神经科学硕士</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': 'https://pic3.zhimg.com/v2-4c25640069cba2a8522b15a40af2fcb0_l.png', 'night_icon': 'https://pic2.zhimg.com/v2-2cc55359f0d302f7023f35f1cd965ad3_l.png'}], 'icon': '', 'night_icon': ''}",False,False,6277,43,9,True
0340088f370becffa814797ee3d2d6bf,patrick-zhang-3,Patrick Zhang,False,https://pic1.zhimg.com/v2-d13c1d33a5415c2841d84a58844356c3_l.jpg,https://pic4.zhimg.com/v2-d13c1d33a5415c2841d84a58844356c3.jpg,False,people,https://www.zhihu.com/api/v4/people/patrick-zhang-3,people,电气工程师 | 微博@老帕聊电气,1,False,"{'is_vip': True, 'rename_days': '60', 'vip_icon': {'url': 'https://pic2.zhimg.com/v2-4812630bc27d642f7cafcd6cdeca3d7a_r.png', 'night_mode_url': 'https://pic1.zhimg.com/v2-c9686ff064ea3579730756ac6c289978_r.png'}}","[{'type': 'best_answerer', 'description': '优秀回答者', 'topics': [{'id': '19676903', 'type': 'topic', 'url': 'https://www.zhihu.com/api/v4/topics/19676903', 'name': '电气工程', 'avatar_url': 'https://pic3.zhimg.com/v2-f370b508534bba603b254e3482723620_l.jpg', 'answer_count': 619}, {'id': '19696176', 'type': 'topic', 'url': 'https://www.zhihu.com/api/v4/topics/19696176', 'name': '电气设计', 'avatar_url': 'https://pic4.zhimg.com/0e2fc920b_l.jpg', 'answer_count': 142}, {'id': '19675907', 'type': 'topic', 'url': 'https://www.zhihu.com/api/v4/topics/19675907', 'name': '电气工程及其自动化', 'avatar_url': 'https://pic2.zhimg.com/v2-dd3bb7e7014d32923166f4e78dc0a62d_l.jpg', 'answer_count': 97}, {'id': '19565142', 'type': 'topic', 'url': 'https://www.zhihu.com/api/v4/topics/19565142', 'name': '电力', 'avatar_url': 'https://pic2.zhimg.com/v2-9fd9d2446f7a892bc98eb142f6986d42_l.jpg', 'answer_count': 119}, {'id': '19570604', 'type': 'topic', 'url': 'https://www.zhihu.com/api/v4/topics/19570604', 'name': '电路', 'avatar_url': 'https://pic2.zhimg.com/v2-7a1745e38c44b0467b5ab719cbae90b6_l.jpg', 'answer_count': 260}, {'id': '19654870', 'type': 'topic', 'url': 'https://www.zhihu.com/api/v4/topics/19654870', 'name': '电路设计', 'avatar_url': 'https://pic4.zhimg.com/6f99aaae8_l.jpg', 'answer_count': 45}, {'id': '19627883', 'type': 'topic', 'url': 'https://www.zhihu.com/api/v4/topics/19627883', 'name': '电学', 'avatar_url': 'https://pic2.zhimg.com/34d48b7a2_l.jpg', 'answer_count': 216}]}]","{'title': '<a href=""https://www.zhihu.com/topic/20054793"">电学、电路设计、电气工程及其自动化等 7 个话题下的优秀回答者</a>', 'merged_badges': [{'type': 'best', 'detail_type': 'best', 'title': '优秀认证', 'description': '<a href=""https://www.zhihu.com/topic/20054793"">电学、电路设计、电气工程及其自动化等 7 个话题下的优秀回答者</a>', 'url': 'https://www.zhihu.com/topic/20054793', 'sources': [{'id': '19627883', 'token': '19627883', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19627883', 'name': '电学', 'avatar_path': '34d48b7a2', 'avatar_url': 'https://pic1.zhimg.com/34d48b7a2_hd.jpg', 'description': '', 'priority': 0}, {'id': '19654870', 'token': '19654870', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19654870', 'name': '电路设计', 'avatar_path': '6f99aaae8', 'avatar_url': 'https://pic4.zhimg.com/6f99aaae8_hd.jpg', 'description': '', 'priority': 0}, {'id': '19675907', 'token': '19675907', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19675907', 'name': '电气工程及其自动化', 'avatar_path': 'v2-dd3bb7e7014d32923166f4e78dc0a62d', 'avatar_url': 'https://pic2.zhimg.com/v2-dd3bb7e7014d32923166f4e78dc0a62d_hd.jpg', 'description': '', 'priority': 0}, {'id': '19676903', 'token': '19676903', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19676903', 'name': '电气工程', 'avatar_path': 'v2-f370b508534bba603b254e3482723620', 'avatar_url': 'https://pic2.zhimg.com/v2-f370b508534bba603b254e3482723620_hd.jpg', 'description': '', 'priority': 0}, {'id': '19696176', 'token': '19696176', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19696176', 'name': '电气设计', 'avatar_path': '0e2fc920b', 'avatar_url': 'https://pic2.zhimg.com/0e2fc920b_hd.jpg', 'description': '', 'priority': 0}, {'id': '19565142', 'token': '19565142', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19565142', 'name': '电力', 'avatar_path': 'v2-9fd9d2446f7a892bc98eb142f6986d42', 'avatar_url': 'https://pic1.zhimg.com/v2-9fd9d2446f7a892bc98eb142f6986d42_hd.jpg', 'description': '', 'priority': 0}, {'id': '19570604', 'token': '19570604', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19570604', 'name': '电路', 'avatar_path': 'v2-7a1745e38c44b0467b5ab719cbae90b6', 'avatar_url': 'https://pic2.zhimg.com/v2-7a1745e38c44b0467b5ab719cbae90b6_hd.jpg', 'description': '', 'priority': 0}], 'icon': '', 'night_icon': ''}], 'detail_badges': [{'type': 'best', 'detail_type': 'best_answerer', 'title': '优秀回答者', 'description': '<a href=""https://www.zhihu.com/topic/20054793"">电学、电路设计、电气工程及其自动化等 7 个话题下的优秀回答者</a>', 'url': 'https://www.zhihu.com/topic/20054793', 'sources': [{'id': '19627883', 'token': '19627883', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19627883', 'name': '电学', 'avatar_path': '34d48b7a2', 'avatar_url': 'https://pic1.zhimg.com/34d48b7a2_hd.jpg', 'description': '', 'priority': 0}, {'id': '19654870', 'token': '19654870', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19654870', 'name': '电路设计', 'avatar_path': '6f99aaae8', 'avatar_url': 'https://pic4.zhimg.com/6f99aaae8_hd.jpg', 'description': '', 'priority': 0}, {'id': '19675907', 'token': '19675907', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19675907', 'name': '电气工程及其自动化', 'avatar_path': 'v2-dd3bb7e7014d32923166f4e78dc0a62d', 'avatar_url': 'https://pic2.zhimg.com/v2-dd3bb7e7014d32923166f4e78dc0a62d_hd.jpg', 'description': '', 'priority': 0}, {'id': '19676903', 'token': '19676903', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19676903', 'name': '电气工程', 'avatar_path': 'v2-f370b508534bba603b254e3482723620', 'avatar_url': 'https://pic2.zhimg.com/v2-f370b508534bba603b254e3482723620_hd.jpg', 'description': '', 'priority': 0}, {'id': '19696176', 'token': '19696176', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19696176', 'name': '电气设计', 'avatar_path': '0e2fc920b', 'avatar_url': 'https://pic2.zhimg.com/0e2fc920b_hd.jpg', 'description': '', 'priority': 0}, {'id': '19565142', 'token': '19565142', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19565142', 'name': '电力', 'avatar_path': 'v2-9fd9d2446f7a892bc98eb142f6986d42', 'avatar_url': 'https://pic1.zhimg.com/v2-9fd9d2446f7a892bc98eb142f6986d42_hd.jpg', 'description': '', 'priority': 0}, {'id': '19570604', 'token': '19570604', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19570604', 'name': '电路', 'avatar_path': 'v2-7a1745e38c44b0467b5ab719cbae90b6', 'avatar_url': 'https://pic2.zhimg.com/v2-7a1745e38c44b0467b5ab719cbae90b6_hd.jpg', 'description': '', 'priority': 0}], 'icon': 'https://pic1.zhimg.com/v2-145dd976a0df65a40bd63cd5d49fb7a6_l.png', 'night_icon': 'https://pic4.zhimg.com/v2-3886bd5ed4f26789526ca05b38f2dab4_l.png'}], 'icon': '', 'night_icon': ''}",False,False,459533,2134,200,True
13fd0fce2affd948bfd821a8f7ed10f3,mli65,李沐,False,https://pic1.zhimg.com/v2-64c0ab337a1bc85f7cbd0aa5949bacd0_l.jpg,https://pic3.zhimg.com/v2-64c0ab337a1bc85f7cbd0aa5949bacd0.jpg,False,people,https://www.zhihu.com/api/v4/people/mli65,people,,1,False,"{'is_vip': False, 'rename_days': '60'}","[{'type': 'identity', 'description': '亚马逊 首席科学家'}, {'type': 'best_answerer', 'description': '优秀回答者', 'topics': [{'id': '19813032', 'type': 'topic', 'url': 'https://www.zhihu.com/api/v4/topics/19813032', 'name': '深度学习（Deep Learning）', 'avatar_url': 'https://pic3.zhimg.com/v2-b708e5dad1a3b4230c035e34e5c35e59_l.jpg', 'answer_count': 22}]}]","{'title': '<a href=""https://www.zhihu.com/topic/20054793"">深度学习（Deep Learning）话题下的优秀回答者</a>', 'merged_badges': [{'type': 'best', 'detail_type': 'best', 'title': '优秀认证', 'description': '<a href=""https://www.zhihu.com/topic/20054793"">深度学习（Deep Learning）话题下的优秀回答者</a>', 'url': 'https://www.zhihu.com/topic/20054793', 'sources': [{'id': '19813032', 'token': '19813032', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19813032', 'name': '深度学习（Deep Learning）', 'avatar_path': 'v2-b708e5dad1a3b4230c035e34e5c35e59', 'avatar_url': 'https://pic1.zhimg.com/v2-b708e5dad1a3b4230c035e34e5c35e59_hd.jpg', 'description': '', 'priority': 0}], 'icon': '', 'night_icon': ''}, {'type': 'identity', 'detail_type': 'identity', 'title': '认证', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">亚马逊 首席科学家</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': '', 'night_icon': ''}], 'detail_badges': [{'type': 'identity', 'detail_type': 'identity_people', 'title': '已认证的个人', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">亚马逊 首席科学家</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': 'https://pic4.zhimg.com/v2-4c25640069cba2a8522b15a40af2fcb0_l.png', 'night_icon': 'https://pic3.zhimg.com/v2-2cc55359f0d302f7023f35f1cd965ad3_l.png'}, {'type': 'best', 'detail_type': 'best_answerer', 'title': '优秀回答者', 'description': '<a href=""https://www.zhihu.com/topic/20054793"">深度学习（Deep Learning）话题下的优秀回答者</a>', 'url': 'https://www.zhihu.com/topic/20054793', 'sources': [{'id': '19813032', 'token': '19813032', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19813032', 'name': '深度学习（Deep Learning）', 'avatar_path': 'v2-b708e5dad1a3b4230c035e34e5c35e59', 'avatar_url': 'https://pic1.zhimg.com/v2-b708e5dad1a3b4230c035e34e5c35e59_hd.jpg', 'description': '', 'priority': 0}], 'icon': 'https://pic1.zhimg.com/v2-145dd976a0df65a40bd63cd5d49fb7a6_l.png', 'night_icon': 'https://pic4.zhimg.com/v2-3886bd5ed4f26789526ca05b38f2dab4_l.png'}], 'icon': '', 'night_icon': ''}",False,False,83536,45,30,True
ea85c9f8f7f88dd85d5bc66322fd0287,han-di-63,D.Han,False,https://pic4.zhimg.com/v2-aaf1ce265e2b709969f4e94de0f3a795_l.jpg,https://pic2.zhimg.com/v2-aaf1ce265e2b709969f4e94de0f3a795.jpg,False,people,https://www.zhihu.com/api/v4/people/han-di-63,people,评论区筛选为社区强制,1,False,"{'is_vip': True, 'rename_days': '60', 'widget': {'url': 'https://pic3.zhimg.com/v2-a35d7cf28be4ead527c2a885c6d0e950_r.png', 'night_mode_url': 'https://pic2.zhimg.com/v2-17cb94795955fc3bd5fef85afde188f6_r.png'}, 'vip_icon': {'url': 'https://pic2.zhimg.com/v2-4812630bc27d642f7cafcd6cdeca3d7a_r.png', 'night_mode_url': 'https://pic4.zhimg.com/v2-c9686ff064ea3579730756ac6c289978_r.png'}}","[{'type': 'identity', 'description': '科技盐究员'}]","{'title': '<a href=""https://www.zhihu.com/account/verification/intro"">科技盐究员</a>', 'merged_badges': [{'type': 'identity', 'detail_type': 'identity', 'title': '认证', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">科技盐究员</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': '', 'night_icon': ''}], 'detail_badges': [{'type': 'identity', 'detail_type': 'identity_people', 'title': '已认证的个人', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">科技盐究员</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': 'https://pic3.zhimg.com/v2-4c25640069cba2a8522b15a40af2fcb0_l.png', 'night_icon': 'https://pic4.zhimg.com/v2-2cc55359f0d302f7023f35f1cd965ad3_l.png'}], 'icon': '', 'night_icon': ''}",False,False,116592,532,32,True
c1e3881713aff51f577fdce931b9f525,teng-xun-70,腾讯,False,https://pic1.zhimg.com/v2-aab071ed6bf117ed3643a0d7587793fe_l.jpg,https://pic3.zhimg.com/v2-aab071ed6bf117ed3643a0d7587793fe.jpg,True,people,https://www.zhihu.com/api/v4/people/teng-xun-70,organization,用户为本，科技向善,-1,True,"{'is_vip': False, 'rename_days': '60'}","[{'type': 'identity', 'description': '已认证的官方帐号'}]","{'title': '<a href=""https://www.zhihu.com/account/verification/intro"">已认证的官方帐号</a>', 'merged_badges': [{'type': 'identity', 'detail_type': 'identity', 'title': '认证', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">已认证的官方帐号</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': '', 'night_icon': ''}], 'detail_badges': [{'type': 'identity', 'detail_type': 'identity_org', 'title': '已认证的官方帐号', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">已认证的官方帐号</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': 'https://pic2.zhimg.com/v2-4c25640069cba2a8522b15a40af2fcb0_l.png', 'night_icon': 'https://pic4.zhimg.com/v2-2cc55359f0d302f7023f35f1cd965ad3_l.png'}], 'icon': '', 'night_icon': ''}",False,False,240989,138,173,True
563d7c2ad2de1f7ae7c07d35e734293d,kaiqu,曲凯,False,https://pic1.zhimg.com/v2-b3da97a1d74fbc4cab863eff99c0b505_l.jpg,https://pic3.zhimg.com/v2-b3da97a1d74fbc4cab863eff99c0b505.jpg,False,people,https://www.zhihu.com/api/v4/people/kaiqu,people,海归创投人。42章经（ID：MyFortyTwo）有企图心的人都在关注这个公号,1,False,"{'is_vip': False, 'rename_days': '60'}","[{'type': 'best_answerer', 'description': '优秀回答者', 'topics': [{'id': '19550560', 'type': 'topic', 'url': 'https://www.zhihu.com/api/v4/topics/19550560', 'name': '创业', 'avatar_url': 'https://pic4.zhimg.com/v2-af063bec99e4decd9aa90c38d709e46f_l.jpg', 'answer_count': 10}]}]","{'title': '<a href=""https://www.zhihu.com/topic/20054793"">创业话题下的优秀回答者</a>', 'merged_badges': [{'type': 'best', 'detail_type': 'best', 'title': '优秀认证', 'description': '<a href=""https://www.zhihu.com/topic/20054793"">创业话题下的优秀回答者</a>', 'url': 'https://www.zhihu.com/topic/20054793', 'sources': [{'id': '19550560', 'token': '19550560', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19550560', 'name': '创业', 'avatar_path': 'v2-af063bec99e4decd9aa90c38d709e46f', 'avatar_url': 'https://pic2.zhimg.com/v2-af063bec99e4decd9aa90c38d709e46f_hd.jpg', 'description': '', 'priority': 0}], 'icon': '', 'night_icon': ''}], 'detail_badges': [{'type': 'best', 'detail_type': 'best_answerer', 'title': '优秀回答者', 'description': '<a href=""https://www.zhihu.com/topic/20054793"">创业话题下的优秀回答者</a>', 'url': 'https://www.zhihu.com/topic/20054793', 'sources': [{'id': '19550560', 'token': '19550560', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19550560', 'name': '创业', 'avatar_path': 'v2-af063bec99e4decd9aa90c38d709e46f', 'avatar_url': 'https://pic2.zhimg.com/v2-af063bec99e4decd9aa90c38d709e46f_hd.jpg', 'description': '', 'priority': 0}], 'icon': 'https://pic1.zhimg.com/v2-145dd976a0df65a40bd63cd5d49fb7a6_l.png', 'night_icon': 'https://pic4.zhimg.com/v2-3886bd5ed4f26789526ca05b38f2dab4_l.png'}], 'icon': '', 'night_icon': ''}",False,False,150653,160,98,True
8c205bfb85668a08543f6def500b534c,jshisan,姬十三,False,https://pic4.zhimg.com/ce6ffc3e7e1826a2a557a916e06062fd_l.jpg,https://pic4.zhimg.com/ce6ffc3e7e1826a2a557a916e06062fd.jpg,False,people,https://www.zhihu.com/api/v4/people/jshisan,people,果壳网、分答创始人,1,False,"{'is_vip': True, 'rename_days': '60', 'vip_icon': {'url': 'https://pic2.zhimg.com/v2-4812630bc27d642f7cafcd6cdeca3d7a_r.png', 'night_mode_url': 'https://pic1.zhimg.com/v2-c9686ff064ea3579730756ac6c289978_r.png'}}",[],"{'title': '', 'merged_badges': [], 'detail_badges': [], 'icon': '', 'night_icon': ''}",False,False,76073,14,0,True
55ee566ea9b84ceba0b3b36edc16d2d9,junyu,王俊煜,False,https://pic1.zhimg.com/ff7062bb6_l.jpg,https://pic3.zhimg.com/ff7062bb6.jpg,False,people,https://www.zhihu.com/api/v4/people/junyu,people,光涧实验室合伙人 / 轻芒联合创始人,1,False,"{'is_vip': False, 'rename_days': '60'}",[],"{'title': '', 'merged_badges': [], 'detail_badges': [], 'icon': '', 'night_icon': ''}",False,False,163564,111,35,False
f72ad5b9cbed9e4e4667cf0ebadc45ba,sisyphus-97-50,sisyphus,False,https://pic1.zhimg.com/v2-4cedc5ac2bcf5e28a77388aa9a90b3ab_l.jpg,https://pic4.zhimg.com/v2-4cedc5ac2bcf5e28a77388aa9a90b3ab.jpg,False,people,https://www.zhihu.com/api/v4/people/sisyphus-97-50,people,,-1,False,"{'is_vip': False, 'rename_days': '60'}",[],"{'title': '', 'merged_badges': [], 'detail_badges': [], 'icon': '', 'night_icon': ''}",False,False,55,5,0,False
9dd715d906e272c3f88222cad7af7ed8,wang-duan-duan,王端端,False,https://pic2.zhimg.com/v2-39d83c84b9ca9bcf361714f35a78cdf1_l.jpg,https://pic3.zhimg.com/v2-39d83c84b9ca9bcf361714f35a78cdf1.jpg,False,people,https://www.zhihu.com/api/v4/people/wang-duan-duan,people,,1,False,"{'is_vip': False, 'rename_days': '60'}","[{'type': 'best_answerer', 'description': '优秀回答者', 'topics': [{'id': '19551404', 'type': 'topic', 'url': 'https://www.zhihu.com/api/v4/topics/19551404', 'name': '投资', 'avatar_url': 'https://pic3.zhimg.com/v2-7e748e6626ce5b30b19b532abc288b1f_l.jpg', 'answer_count': 69}, {'id': '19555939', 'type': 'topic', 'url': 'https://www.zhihu.com/api/v4/topics/19555939', 'name': '理财', 'avatar_url': 'https://pic2.zhimg.com/v2-9ee7607f6e9db68cee6deb86f8e4a9f1_l.jpg', 'answer_count': 64}, {'id': '19554159', 'type': 'topic', 'url': 'https://www.zhihu.com/api/v4/topics/19554159', 'name': '日本料理', 'avatar_url': 'https://pic3.zhimg.com/v2-7d362ba81b13ebd4e882e56f00ed014f_l.jpg', 'answer_count': 25}, {'id': '19586987', 'type': 'topic', 'url': 'https://www.zhihu.com/api/v4/topics/19586987', 'name': '互联网金融', 'avatar_url': 'https://pic3.zhimg.com/v2-b472d2f38752e5b70b4b9dc6ba5b07b1_l.jpg', 'answer_count': 28}, {'id': '19551137', 'type': 'topic', 'url': 'https://www.zhihu.com/api/v4/topics/19551137', 'name': '美食', 'avatar_url': 'https://pic1.zhimg.com/v2-81cfcb7438b1869ed6fc891461addc32_l.jpg', 'answer_count': 35}]}]","{'title': '<a href=""https://www.zhihu.com/topic/20054793"">互联网金融、日本料理、理财等 5 个话题下的优秀回答者</a>', 'merged_badges': [{'type': 'best', 'detail_type': 'best', 'title': '优秀认证', 'description': '<a href=""https://www.zhihu.com/topic/20054793"">互联网金融、日本料理、理财等 5 个话题下的优秀回答者</a>', 'url': 'https://www.zhihu.com/topic/20054793', 'sources': [{'id': '19586987', 'token': '19586987', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19586987', 'name': '互联网金融', 'avatar_path': 'v2-b472d2f38752e5b70b4b9dc6ba5b07b1', 'avatar_url': 'https://pic3.zhimg.com/v2-b472d2f38752e5b70b4b9dc6ba5b07b1_hd.jpg', 'description': '', 'priority': 0}, {'id': '19554159', 'token': '19554159', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19554159', 'name': '日本料理', 'avatar_path': 'v2-7d362ba81b13ebd4e882e56f00ed014f', 'avatar_url': 'https://pic2.zhimg.com/v2-7d362ba81b13ebd4e882e56f00ed014f_hd.jpg', 'description': '', 'priority': 0}, {'id': '19555939', 'token': '19555939', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19555939', 'name': '理财', 'avatar_path': 'v2-9ee7607f6e9db68cee6deb86f8e4a9f1', 'avatar_url': 'https://pic2.zhimg.com/v2-9ee7607f6e9db68cee6deb86f8e4a9f1_hd.jpg', 'description': '', 'priority': 0}, {'id': '19551137', 'token': '19551137', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19551137', 'name': '美食', 'avatar_path': 'v2-81cfcb7438b1869ed6fc891461addc32', 'avatar_url': 'https://pic2.zhimg.com/v2-81cfcb7438b1869ed6fc891461addc32_hd.jpg', 'description': '', 'priority': 0}, {'id': '19551404', 'token': '19551404', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19551404', 'name': '投资', 'avatar_path': 'v2-7e748e6626ce5b30b19b532abc288b1f', 'avatar_url': 'https://pic4.zhimg.com/v2-7e748e6626ce5b30b19b532abc288b1f_hd.jpg', 'description': '', 'priority': 0}], 'icon': '', 'night_icon': ''}], 'detail_badges': [{'type': 'best', 'detail_type': 'best_answerer', 'title': '优秀回答者', 'description': '<a href=""https://www.zhihu.com/topic/20054793"">互联网金融、日本料理、理财等 5 个话题下的优秀回答者</a>', 'url': 'https://www.zhihu.com/topic/20054793', 'sources': [{'id': '19586987', 'token': '19586987', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19586987', 'name': '互联网金融', 'avatar_path': 'v2-b472d2f38752e5b70b4b9dc6ba5b07b1', 'avatar_url': 'https://pic3.zhimg.com/v2-b472d2f38752e5b70b4b9dc6ba5b07b1_hd.jpg', 'description': '', 'priority': 0}, {'id': '19554159', 'token': '19554159', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19554159', 'name': '日本料理', 'avatar_path': 'v2-7d362ba81b13ebd4e882e56f00ed014f', 'avatar_url': 'https://pic2.zhimg.com/v2-7d362ba81b13ebd4e882e56f00ed014f_hd.jpg', 'description': '', 'priority': 0}, {'id': '19555939', 'token': '19555939', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19555939', 'name': '理财', 'avatar_path': 'v2-9ee7607f6e9db68cee6deb86f8e4a9f1', 'avatar_url': 'https://pic2.zhimg.com/v2-9ee7607f6e9db68cee6deb86f8e4a9f1_hd.jpg', 'description': '', 'priority': 0}, {'id': '19551137', 'token': '19551137', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19551137', 'name': '美食', 'avatar_path': 'v2-81cfcb7438b1869ed6fc891461addc32', 'avatar_url': 'https://pic2.zhimg.com/v2-81cfcb7438b1869ed6fc891461addc32_hd.jpg', 'description': '', 'priority': 0}, {'id': '19551404', 'token': '19551404', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19551404', 'name': '投资', 'avatar_path': 'v2-7e748e6626ce5b30b19b532abc288b1f', 'avatar_url': 'https://pic4.zhimg.com/v2-7e748e6626ce5b30b19b532abc288b1f_hd.jpg', 'description': '', 'priority': 0}], 'icon': 'https://pic3.zhimg.com/v2-145dd976a0df65a40bd63cd5d49fb7a6_l.png', 'night_icon': 'https://pic2.zhimg.com/v2-3886bd5ed4f26789526ca05b38f2dab4_l.png'}], 'icon': '', 'night_icon': ''}",False,False,347978,339,39,True
29c3654588fd4246bb90cbd345242d65,linan,李楠,False,https://pic1.zhimg.com/24f3a654b_l.jpg,https://pic4.zhimg.com/24f3a654b.jpg,False,people,https://www.zhihu.com/api/v4/people/linan,people,WeBelieveInAWirelessFutureTM,1,False,"{'is_vip': False, 'rename_days': '60'}",[],"{'title': '', 'merged_badges': [], 'detail_badges': [], 'icon': '', 'night_icon': ''}",False,False,561936,1437,107,True
